place_id,propname,subpropname,primarysport,fieldnumber,netsremoved,surfacetype
1747,St. Nicholas Park,Arlington Edinboro Playground,Handball,9,0,Asphalt
1748,Morningside Park,Playground 123,Handball,2,0,Asphalt
1749,St. Nicholas Park,St Nicholas,Handball,7,0,Asphalt
1750,Rockaway Community Park,Rockaway Community Playground,Handball,1,0,Asphalt
1751,St. Nicholas Park,Arlington Edinboro Playground,Handball,12,0,Asphalt
1752,Thomas Jefferson Park,Thomas Jefferson Park Playground,Handball,7,0,Asphalt
1753,Thomas Jefferson Park,Thomas Jefferson Park Playground,Handball,5,0,Asphalt
1754,Thomas Jefferson Park,Thomas Jefferson Park Playground,Handball,6,0,Asphalt
1755,Rockaway Community Park,Rockaway Community Playground,Handball,2,0,Asphalt
1756,Linden Park,Linden Park,Handball,3,0,Asphalt
1757,Bayswater Park,Bayswater Playground,Handball,5,0,Asphalt
1758,Bayswater Park,Bayswater Playground,Handball,2,0,Asphalt
1759,World's Fair Playground,World's Fair Playground,Handball,6,0,Asphalt
1760,Flushing Fields,Leonardo Ingravallo Playground,Handball,1,0,Concrete
1761,Macombs Dam Park,Macombs Dam Park Zone 1 Upper,Handball,7,0,Concrete
1762,Jackie Robinson Park,Plgd One Fifty Two CLII,Handball,1,0,Asphalt
1763,Morningside Park,Playground 123,Handball,1,0,Asphalt
1764,Morningside Park,Playground 123,Handball,4,0,Asphalt
1765,St. Nicholas Park,St Nicholas,Handball,8,0,Asphalt
1766,Baisley Pond Park,Baisley Pond Park,Handball,16,0,Asphalt
1767,Gravesend Park,N/A,Handball,3,1,Asphalt
1768,Thomas Jefferson Park,Thomas Jefferson Park Playground,Handball,2,0,Asphalt
1769,Morningside Park,Playground 123,Handball,3,0,Asphalt
1770,Marine Park,Dr John's Plgd,Handball,6,0,Asphalt
1771,World's Fair Playground,World's Fair Playground,Handball,8,0,Asphalt
1772,Claremont Park,Claremont Park,Handball,5,0,Asphalt
1773,Givan Square,Angelo Campanaro Plgd,Handball,2,0,Asphalt
1774,St. Mary's Park,St Mary's Playground East,Handball,4,1,Asphalt
1775,St. Mary's Park,St Mary's Playground East,Handball,3,1,Asphalt
1776,Kissena Corridor Park,Underhill Playground,Handball,2,0,Asphalt
1777,Alley Pond Park,Wild Flower Meadow Playground,Handball,8,0,Asphalt
1778,Marine Park,Dr John's Plgd,Handball,1,0,Asphalt
1779,Marine Park,Dr John's Plgd,Handball,3,0,Asphalt
1780,Marine Park,Dr John's Plgd,Handball,4,0,Asphalt
1781,Baisley Pond Park,Baisley Pond Park,Handball,9,0,Asphalt
1782,Forest Park,Sobelsohn Park,Handball,2,0,Asphalt
1783,Macombs Dam Park,Macombs Dam Park Zone 1 Upper,Handball,8,0,Concrete
1784,Flushing Fields,Leonardo Ingravallo Playground,Handball,5,0,Concrete
1785,Crotona Park,Carter Plgd (7),Handball,9,0,Asphalt
1786,Crotona Park,Carter Plgd (7),Handball,11,0,Asphalt
1787,Baisley Pond Park,157 St Playground,Cricket,1,0,Natural
1788,Lindower Park,Lindower Park Playground,Handball,1,0,Asphalt
1789,Lindower Park,Lindower Park Playground,Handball,2,0,Asphalt
1790,Linden Park,Linden Park,Football,1,0,Synthetic
1791,Pelham Bay Park,Playground For All Children,Bocce,4,0,Sand
1792,Calvert Vaux Park,Calvert Vaux Park Playground,Bocce,2,0,Sand
1793,Calvert Vaux Park,Calvert Vaux Park Playground,Bocce,1,0,Sand
1794,Pelham Bay Park,Playground For All Children,Bocce,3,0,Sand
1795,Pelham Bay Park,Playground For All Children,Bocce,2,0,Sand
1796,Pelham Bay Park,Playground For All Children,Bocce,1,0,Sand
1797,Silver Lake Park,Silver Lake Park Playground,Softball,1,0,Natural
1798,Harlem River Park,Harlem River Park,Softball,2,0,Synthetic
1799,Bronx River Parkway,Parque De Los Ninos,Softball,1,0,Natural
1800,Bronx River Parkway,Parque De Los Ninos,Softball,2,0,Natural
1801,Marine Park,Dr John's Plgd,Softball,1,0,Asphalt
1802,Canarsie Park,Canarsie Park Zone 1,Softball,2,0,Natural
1803,Canarsie Park,Canarsie Park Zone 5,Softball,5,0,Natural
1804,Canarsie Park,Canarsie Park Zone 5,Baseball,2,0,Natural
1805,Canarsie Park,Canarsie Park Zone 5,Baseball,4,0,Natural
1806,Cunningham Park,Cunningham Park Zone 3,Softball,13,0,Natural
1807,Cunningham Park,Cunningham Park Zone 3,Softball,10,0,Natural
1808,Cunningham Park,Cunningham Park Zone 3,Softball,12,0,Natural
1809,Cunningham Park,Cunningham Park Zone 3,Softball,11,0,Natural
1810,Cunningham Park,Cunningham Park Zone 3,Softball,6,0,Natural
1811,Forest Park,Victory Field,Softball,5,0,Synthetic
1812,Forest Park,Victory Field,Baseball,1,0,Synthetic
1813,Soundview Park,Soundview Park Zone 4,Softball,3,0,Natural
1814,Parade Ground,East Parade Grounds,Softball,6,0,Natural
1815,Baisley Pond Park,Baisley Park South,Handball,6,0,Asphalt
1816,Parade Ground,East Parade Grounds,Baseball,3,0,Natural
1817,Parade Ground,West Parade Grounds,Baseball,7,0,Synthetic
1818,World's Fair Playground,World's Fair Playground,Softball,1,0,Asphalt
1819,St. Mary's Park,St Mary's Park Zone 1,Softball,2,0,Natural
1820,Kaiser Park,Kaiser Park Zone 2,Baseball,1,0,Natural
1821,Macneil Park,MacNeil Park Zone 1,Softball,1,0,Natural
1822,Kissena Park,Kissena Park Zone 4,Softball,8,0,Natural
1823,Kissena Park,Kissena Park Zone 3,Softball,3,0,Natural
1824,Willowbrook Park,Willowbrook Park Recreational Area,Softball,1,0,Natural
1825,Juniper Valley Park,Juniper Valley Park Zone 1,Baseball,7,0,Natural
1826,Juniper Valley Park,Juniper Valley Park Zone 1,Baseball,5,0,Natural
1827,Juniper Valley Park,Juniper Valley Park Zone 2,Softball,3,0,Natural
1828,Van Cortlandt Park,Parade Ground North,Softball,1,0,Natural
1829,Van Cortlandt Park,Parade Ground North,Baseball,3,0,Natural
1830,Crotona Park,Boxcar Plgd (6),Softball,6,0,Asphalt
1831,Baisley Pond Park,Baisley Pond Park Zone 5,Softball,6,0,Natural
1832,Franklin D. Roosevelt Boardwalk and Beach,South Beach Zone 1,Softball,2,0,Natural
1833,Schmul Park,Schmul Park,Softball,1,0,Natural
1834,Willowbrook Park,Willowbrook Park Recreational Area,Softball,2,0,Natural
1835,McCarren Park,McCarren Park Zone 4,Softball,1,0,Asphalt
1836,Randall's Island Park,Bronx Shore,Softball,9,0,Natural
1837,Randall's Island Park,Bronx Shore,Softball,4,0,Natural
1838,Randall's Island Park,Bronx Shore,Softball,2,0,Natural
1839,Randall's Island Park,Sunken Meadow,Softball,14,0,Natural
1840,Randall's Island Park,Sunken Meadow,Softball,12,0,Natural
1841,Randall's Island Park,Sunken Meadow,Softball,15,0,Natural
1842,Randall's Island Park,Sunken Meadow,Softball,16,0,Natural
1843,Randall's Island Park,Sunken Meadow,Softball,35,0,Natural
1844,Randall's Island Park,Sunken Meadow,Softball,36,0,Natural
1845,Randall's Island Park,Sunken Meadow,Softball,24,0,Natural
1846,Randall's Island Park,Sunken Meadow,Softball,22,0,Natural
1847,Randall's Island Park,Sunken Meadow,Baseball,30,0,Natural
1848,Randall's Island Park,Sunken Meadow,Softball,26,0,Natural
1849,Randall's Island Park,Sunken Meadow,Baseball,31,0,Natural
1850,Randall's Island Park,Sunken Meadow,Baseball,41,0,Natural
1851,Laurelton Parkway,Laurelton Parkway West Playground,Softball,1,0,Natural
1852,Mullaly Park,Mullaly Park Zone 2,Baseball,1,0,Natural
1853,Randall's Island Park,Central Spine,Baseball,53,0,Natural
1854,Randall's Island Park,Bronx Shore,Baseball,46,0,Natural
1855,Highbridge Park,Highbridge Park Zone 4,Softball,3,0,Synthetic
1856,John V. Lindsay East River Park,East River Park Zone 4,Softball,3,0,Natural
1857,Baisley Pond Park,157 St Playground,Handball,18,1,Asphalt
1858,John V. Lindsay East River Park,East River Park Zone 4,Softball,4,0,Natural
1859,John V. Lindsay East River Park,East River Park Zone 2,Softball,2,0,Synthetic
1860,Riverside Park,Running Track And 78th St. Ballfields,Softball,1,0,Natural
1861,Inwood Hill Park,Inwood Hill Park Zone 2,Softball,6,0,Natural
1862,Inwood Hill Park,Inwood Hill Park Zone 1,Baseball,1,0,Natural
1863,Inwood Hill Park,Inwood Hill Park Zone 1,Softball,3,0,Natural
1864,Pelham Bay Park,Aileen Ryan Rec. Complex,Softball,5,0,Natural
1865,Pelham Bay Park,Aileen Ryan Rec. Complex,Softball,2,0,Natural
1866,Brookville Park,Brookville Park Zone 3,Softball,3,0,Natural
1867,Kissena Corridor Park,Kissena Corridor East Zone 1,Softball,5,0,Natural
1868,Kissena Corridor Park,Kissena Corridor East Zone 1,Softball,4,0,Natural
1869,Alley Pond Park,Alley Pond Park Zone 2,Softball,11,0,Natural
1870,Kissena Corridor Park,Kissena Corridor West Zone 2,Softball,14,0,Natural
1871,Manhattan Beach Park,Manhattan Beach Zone 2,Softball,1,0,Natural
1872,Kaiser Park,Kaiser Park Zone 2,Softball,2,0,Natural
1873,Shore Park and Parkway,Shore Road Park Zone 3,Softball,5,0,Natural
1874,Red Hook Recreation Area,Red Hook Park Zone 5,Baseball,9,0,Natural
1875,Bronx Park,Allerton Fields In Bronx Park,Baseball,1,0,Natural
1876,Bronx Park,Allerton Fields In Bronx Park,Baseball,2,0,Natural
1877,Bronx Park,Allerton Fields In Bronx Park,Softball,4,0,Natural
1878,Claremont Park,Claremont Zone 2,Softball,1,0,Natural
1879,Crotona Park,Crotona Zone 10,Baseball,3,0,Natural
1880,Central Park,North Meadow,Softball,12,0,Natural
1881,Central Park,Great Lawn And Cleopatra's Needle,Softball,5,0,Natural
1882,Central Park,Great Lawn And Cleopatra's Needle,Softball,6,0,Natural
1883,Central Park,North Meadow,Softball,8,0,Natural
1884,Central Park,Heckscher Ballfields & Playground,Softball,6,0,Natural
1885,Central Park,Heckscher Ballfields & Playground,Softball,4,0,Natural
1886,Central Park,Great Lawn And Cleopatra's Needle,Softball,7,0,Natural
1887,Central Park,Great Lawn And Cleopatra's Needle,Softball,8,0,Natural
1888,Central Park,North Meadow,Softball,9,0,Natural
1889,Central Park,North Meadow,Baseball,11,0,Natural
1890,Central Park,Heckscher Ballfields & Playground,Softball,1,0,Natural
1891,Central Park,Heckscher Ballfields & Playground,Softball,2,0,Natural
1892,Central Park,Great Lawn And Cleopatra's Needle,Softball,3,0,Natural
1893,Central Park,Great Lawn And Cleopatra's Needle,Softball,4,0,Natural
1894,Central Park,North Meadow,Softball,7,0,Natural
1895,Central Park,Great Lawn And Cleopatra's Needle,Softball,2,0,Natural
1896,St. Mary's Park,St Mary's Park Zone 1,Baseball,1,0,Natural
1897,Crotona Park,Crotona Zone 9,Softball,2,0,Natural
1898,Central Park,North Meadow,Baseball,5,0,Natural
1899,Central Park,North Meadow,Baseball,1,0,Natural
1900,Central Park,North Meadow,Baseball,4,0,Natural
1901,Central Park,North Meadow,Baseball,10,0,Natural
1902,Franz Sigel Park,Franz Sigel Park Zone 1,Softball,1,0,Natural
1903,Soundview Park,Soundview Park Zone 4,Baseball,1,0,Natural
1904,Soundview Park,Soundview Park Zone 1,Softball,2,0,Natural
1905,Van Cortlandt Park,Healy Field & Gaelic Field,Softball,1,0,Natural
1906,Bronx Park,Bronx Park Zone 1,Softball,1,0,Natural
1907,Bronx Park,Allerton Fields In Bronx Park,Softball,3,0,Natural
1908,Bronx Park,Bronx Park Zone 2,Softball,1,0,Natural
1909,Ferry Point Park,Ferry Point Park Zone 4,Softball,1,0,Natural
1910,Van Cortlandt Park,Van Cortlandt Stadium,Baseball,3,0,Natural
1911,Van Cortlandt Park,Parade Ground North,Softball,2,0,Natural
1912,Van Cortlandt Park,Allen Shandler Rec Area,Softball,2,0,Natural
1913,Van Cortlandt Park,Parade Ground North,Softball,4,0,Natural
1914,Coffey Park,Coffey Park Playground,Softball,1,0,Asphalt
1915,Shore Park and Parkway,Shore Road Park Zone 2,Baseball,3,0,Natural
1916,Shore Park and Parkway,Shore Road Park Zone 2,Softball,2,0,Natural
1917,Sunset Park,Sunset Park Playground,Softball,1,0,Synthetic
1918,Shore Park and Parkway,Shore Road Park Zone 3,Softball,4,0,Natural
1919,Harlem River Park,Harlem River Park,Baseball,1,0,Synthetic
1920,Parade Ground,West Parade Grounds,Baseball,2,0,Natural
1921,Parade Ground,West Parade Grounds,Baseball,1,0,Natural
1922,Parade Ground,East Parade Grounds,Softball,5,0,Natural
1923,Canarsie Park,Canarsie Park Zone 1,Softball,4,0,Natural
1924,Marine Park,Marine Park Zone 4,Softball,9,0,Natural
1925,Canarsie Park,Canarsie Park Zone 1,Softball,3,0,Natural
1926,Marine Park,Marine Park Zone 2,Softball,11,0,Natural
1927,Canarsie Park,Canarsie Park Zone 5,Softball,3,0,Natural
1928,Marine Park,"Marine Park Zone 7, Gerritsen Ballfields",Softball,4,0,Natural
1929,Marine Park,Marine Park Zone 4,Baseball,8,0,Natural
1930,Marine Park,Marine Park Zone 4,Softball,5,0,Natural
1931,Juniper Valley Park,Juniper Valley Park Zone 1,Softball,6,0,Natural
1932,Little Bay Park,Little Bay Park Zone 1,Softball,1,0,Natural
1933,Kissena Park,Kissena Park Zone 4,Softball,5,0,Natural
1934,Kissena Park,Kissena Park Zone 4,Softball,6,0,Natural
1935,Kissena Corridor Park,Kissena Corridor West Zone 1,Baseball,11,0,Natural
1936,Kissena Corridor Park,Kissena Corridor West Zone 1,Baseball,12,0,Natural
1937,Holy Cow Playground,N/A,Softball,1,0,Asphalt
1938,Cunningham Park,Cunningham Park Zone 3,Baseball,14,0,Natural
1939,Cunningham Park,Cunningham Park Zone 2,Softball,2,0,Natural
1940,Cunningham Park,Cunningham Park Zone 2,Softball,3,0,Natural
1941,Tudor Park,Addabbo Playground,Softball,1,0,Asphalt
1942,Alley Pond Park,Alley Pond Park Zone 3,Softball,7,0,Natural
1943,Alley Pond Park,Alley Pond Park Zone 3,Softball,6,0,Natural
1944,Kissena Corridor Park,Kissena Corridor East Zone 3,Softball,3,0,Natural
1945,Baisley Pond Park,157 St Playground,Softball,3,0,Natural
1946,Brookville Park,Brookville Park Zone 3,Softball,2,0,Natural
1947,Clove Lakes Park,Clove Lakes Park Zone 1,Baseball,1,0,Natural
1948,Clove Lakes Park,Clove Lakes Park Zone 1,Baseball,2,0,Natural
1949,Forest Park,Victory Field,Softball,4,0,Synthetic
1950,Pelham Bay Park,Aileen Ryan Rec. Complex,Baseball,1,0,Natural
1951,Pelham Bay Park,Rodman's Neck East,Softball,2,0,Natural
1952,Pelham Bay Park,South Meadow,Softball,7,0,Natural
1953,Pelham Bay Park,Aileen Ryan Rec. Complex,Softball,4,0,Natural
1954,Pelham Bay Park,Aileen Ryan Rec. Complex,Softball,3,0,Natural
1955,Morningside Park,Morningside Park Zone 1,Softball,1,0,Natural
1956,Riverside Park,104th St. Softball Field,Softball,5,0,Synthetic
1957,Riverside Park,108th St. Softball Field,Softball,6,0,Synthetic
1958,Inwood Hill Park,Inwood Hill Park Zone 1,Baseball,5,0,Natural
1959,Inwood Hill Park,Inwood Hill Park Zone 1,Softball,4,0,Natural
1960,Inwood Hill Park,Inwood Hill Park Zone 1,Softball,2,0,Natural
1961,John V. Lindsay East River Park,East River Park Zone 4,Baseball,6,0,Synthetic
1962,John V. Lindsay East River Park,East River Park Zone 4,Softball,5,0,Synthetic
1963,John V. Lindsay East River Park,East River Park Zone 6,Softball,7,0,Natural
1964,John V. Lindsay East River Park,East River Park Zone 6,Softball,8,0,Natural
1965,John V. Lindsay East River Park,East River Park Zone 2,Softball,1,0,Synthetic
1966,Morningside Park,Morningside Park Zone 1,Softball,2,0,Natural
1967,Highbridge Park,Highbridge Park Zone 2,Softball,1,0,Natural
1968,Randall's Island Park,Bronx Shore,Baseball,48,0,Natural
1969,Marcus Garvey Park,Marcus Garvey Park Zone 1,Softball,1,0,Natural
1970,Randall's Island Park,Sunken Meadow,Softball,33,0,Natural
1971,Randall's Island Park,Sunken Meadow,Softball,34,0,Natural
1972,Randall's Island Park,Sunken Meadow,Softball,25,0,Natural
1973,Randall's Island Park,Sunken Meadow,Softball,23,0,Natural
1974,Marine Park,Marine Park Zone 4,Cricket,2,0,Natural
1975,Canarsie Park,Canarsie Park Zone 6,Cricket,1,0,Natural
1976,Randall's Island Park,Sunken Meadow,Baseball,27,0,Natural
1977,Marine Park,Marine Park Zone 4,Cricket,1,0,Natural
1978,Canarsie Park,Canarsie Park Zone 2,Cricket,1,0,Natural
1979,Randall's Island Park,Sunken Meadow,Softball,29,0,Natural
1980,Spring Creek Park,Spring Creek Park Zone 1,Cricket,1,0,Natural
1981,Canarsie Park,Canarsie Park Zone 6,Cricket,2,0,Natural
1982,Randall's Island Park,Sunken Meadow,Baseball,40,0,Natural
1983,Canarsie Park,Canarsie Park Zone 1,Cricket,2,0,Natural
1984,Van Cortlandt Park,Parade Ground South,Cricket,1,0,Natural
1985,Randall's Island Park,Sunken Meadow,Baseball,42,0,Natural
1986,Van Cortlandt Park,Parade Ground South,Cricket,2,0,Natural
1987,Van Cortlandt Park,Parade Ground South,Cricket,8,0,Natural
1988,Inwood Hill Park,Emerson Plgd,Handball,6,0,Asphalt
1989,Randall's Island Park,Bronx Shore,Softball,5,0,Natural
1990,Van Cortlandt Park,Parade Ground South,Cricket,10,0,Natural
1991,Van Cortlandt Park,Parade Ground South,Cricket,9,0,Natural
1992,Randall's Island Park,Bronx Shore,Softball,3,0,Natural
1993,Van Cortlandt Park,Parade Ground South,Cricket,6,0,Natural
1994,Van Cortlandt Park,Stables Area,Cricket,11,0,Natural
1995,Randall's Island Park,Sunken Meadow,Baseball,39,0,Natural
1996,Van Cortlandt Park,Parade Ground South,Cricket,3,0,Natural
1997,Kissena Corridor Park,Captain Mario Fajardo Park,Softball,10,0,Natural
1998,Randall's Island Park,Hell Gate,Softball,63,0,Natural
1999,The Big Park,N/A,Handball,4,0,Asphalt
2000,The Big Park,N/A,Handball,3,0,Asphalt
2001,The Big Park,N/A,Basketball,1,1,Asphalt
2002,The Big Park,N/A,Basketball,2,1,Asphalt
2003,The Big Park,N/A,Handball,2,0,Asphalt
2004,The Big Park,N/A,Handball,1,0,Asphalt
2005,Rocket Playground,N/A,Tennis,2,1,Asphalt
2006,Rocket Playground,N/A,Tennis,1,1,Asphalt
2007,Chelsea Park,N/A,Track,1,0,Rubber
2008,Kolbert Playground,N/A,Track,1,0,Asphalt
2009,Kolbert Playground,N/A,Basketball,1,1,Asphalt
2010,Kolbert Playground,N/A,Basketball,1,1,Asphalt
2011,Kolbert Playground,N/A,Multi Purpose Play Area,1,0,Asphalt
2012,Stockton Playground,N/A,Track,1,0,Rubber
2013,Seth Low Playground/ Bealin Square,N/A,Track,1,0,Rubber
2014,Nautilus Playground,N/A,Basketball,3,1,Asphalt
2015,Nautilus Playground,N/A,Basketball,2,1,Asphalt
2016,Triborough Bridge Playground B,N/A,Soccer,1,0,Asphalt
2017,Bronx River Parkway,Parque De Los Ninos,Basketball,3,1,Asphalt
2018,Marine Park,Marine Park Zone 1,Bocce,4,0,Sand
2019,Harry Maze Playground,N/A,Track,1,0,Asphalt
2020,Glenwood Playground,N/A,Basketball,1,1,Asphalt
2021,Glenwood Playground,N/A,Basketball,3,1,Asphalt
2022,Ten Eyck Playground,N/A,Track,1,0,Asphalt
2023,Ten Eyck Playground,N/A,Multi Purpose Play Area,1,0,Synthetic
2024,Benson Playground,N/A,Basketball,1,1,Asphalt
2025,Hilltop Playground,N/A,Basketball,1,1,Asphalt
2026,Seth Low Playground/ Bealin Square,N/A,Soccer,1,0,Synthetic
2027,Seth Low Playground/ Bealin Square,N/A,Multi Purpose Play Area,2,0,Synthetic
2028,Goodhue Park,Goodhue Park Zone 1,Baseball,1,0,Natural
2029,Goodhue Park,Goodhue Park Zone 1,Basketball,2,1,Asphalt
2030,Goodhue Park,Goodhue Park Zone 1,Basketball,1,1,Asphalt
2031,Rev J Polite Playground,N/A,Basketball,2,1,Asphalt
2032,Rev J Polite Playground,N/A,Basketball,1,1,Asphalt
2033,Bayview Playground,N/A,Track,1,0,Asphalt
2034,Glenwood Playground,N/A,Soccer,1,0,Synthetic
2035,Golconda Playground,N/A,Basketball,3,1,Asphalt
2036,Asser Levy Playground,N/A,Track,1,0,Asphalt
2037,Austin J. McDonald Playground,N/A,Basketball,2,1,Asphalt
2038,Austin J. McDonald Playground,N/A,Basketball,1,1,Asphalt
2039,Bill Brown Playground,N/A,Track,1,0,Rubber
2040,Soundview Park,Soundview Park,Basketball,3,1,Asphalt
2041,Carter G. Woodson Children's Park,N/A,Track,1,0,Asphalt
2042,Star Spangled Playground,N/A,Track,1,0,Asphalt
2043,Fountain Of Youth Playground,N/A,Track,1,0,Asphalt
2044,Story Playground,N/A,Track,1,0,Asphalt
2045,Breininger Park,N/A,Track,1,0,Asphalt
2046,Louis Pasteur Park,N/A,Track,1,0,Mondo
2047,Detective Keith L Williams Park,N/A,Track,1,0,Rubber
2048,Roy Wilkins Recreation Center,Roy Wilkins Rec Center Zone 3,Track,1,0,Rubber
2049,Hinton Park,N/A,Volleyball,1,1,Asphalt
2050,Jamaica Playground,N/A,Volleyball,1,1,Asphalt
2051,Jamaica Playground,N/A,Multi Purpose Play Area,1,0,Asphalt
2052,Baisley Pond Park,Baisley Pond Park Zone 5,Track,1,0,Rubber
2053,Soundview Park,Soundview Park,Basketball,1,1,Asphalt
2054,Heckscher Playground,N/A,Track,1,0,Rubber
2055,St. John's Park,N/A,Track,1,0,Rubber
2056,Thomas Boyland Park,N/A,Track,1,0,Rubber
2057,Linden Park,Linden Park,Track,1,0,Mondo
2058,City Line Park,N/A,Multi Purpose Play Area,1,0,Synthetic
2059,Betsy Head Park,N/A,Track,1,0,Rubber
2060,Jesse Owens Playground,N/A,Multi Purpose Play Area,1,0,Synthetic
2061,Kaiser Park,Kaiser Park Zone 2,Track,1,0,Rubber
2062,Bayview Playground,N/A,Soccer,1,0,Asphalt
2063,Bayview Playground,N/A,Softball,1,0,Asphalt
2064,Asser Levy Playground,N/A,Soccer,1,1,Synthetic
2065,Fort Hamilton Athletic Field,N/A,Track,1,0,Rubber
2066,Benson Playground,N/A,Track,1,0,Asphalt
2067,Juniper Valley Park,Juniper Valley Park Zone 1,Track,1,0,Mondo
2068,Benson Playground,N/A,Multi Purpose Play Area,1,0,Asphalt
2069,Pinocchio Playground,N/A,Track,1,0,Asphalt
2070,Hilltop Playground,N/A,Track,1,0,Asphalt
2071,Forest Park,Victory Field,Track,1,0,Mondo
2072,Jamaica Playground,N/A,Basketball,1,1,Asphalt
2073,Golconda Playground,N/A,Basketball,4,1,Asphalt
2074,McKinley Park,N/A,Soccer,1,0,Synthetic
2075,Hilltop Playground,N/A,Multi Purpose Play Area,1,0,Synthetic
2076,Kissena Corridor Park,Rachel Carson Playground,Track,1,0,Asphalt
2077,Ten Eyck Playground,N/A,Basketball,1,1,Asphalt
2078,Highland Park,Highland Park Zone 1,Volleyball,5,1,Asphalt
2079,Soundview Park,Soundview Park,Basketball,2,1,Asphalt
2080,Van Cortlandt Park,Van Cortlandt Stadium,Track,1,0,Rubber
2081,Kissena Corridor Park,Kissena Corridor West Zone 2,Softball,13,0,Natural
2082,Forest Park,Victory Field,Softball,2,0,Asphalt
