name,type,Borough,EditDate,latitude,longitude,Status,ClosureType
Gerritsen Complex-Handball-05,af,B,2020-04-06 10:31:00,40.59725203059121,-73.9275741966315,COVID-19 Closure,Temporary Fencing
Rocco Torre-Handball-13,af,B,2020-04-06 11:14:00,40.60606679534243,-73.92698243737625,COVID-19 Closure,Fully Locked
Rocco Torre-Handball-10,af,B,2020-04-06 11:14:00,40.60604747697074,-73.92715384713286,COVID-19 Closure,Fully Locked
Merriam Plgd. (lower)-Handball-04,af,X,2020-04-16 10:24:00,40.839006965907025,-73.92618471627301,COVID-19 Closure,Temporary Fencing
Albert H. Mauro Playground-Handball-10,af,Q,2020-04-07 17:43:00,40.72362881369141,-73.82729510401195,COVID-19 Closure,Temporary Fencing
Captain Mario Fajardo Park-Handball-05,af,Q,2020-04-04 22:53:00,40.7436488545677,-73.81432053118743,COVID-19 Closure,Temporary Fencing
Rachel Haber Cohen Playground-Handball-04,af,B,2020-04-05 16:44:00,40.6197565633016,-73.95770896916343,COVID-19 Closure,Fully Locked
Rachel Haber Cohen Playground-Handball-01,af,B,2020-04-05 16:44:00,40.61953199686075,-73.95800172608698,COVID-19 Closure,Fully Locked
Rachel Haber Cohen Playground-Handball-02,af,B,2020-04-05 16:44:00,40.61958969384704,-73.95792660654656,COVID-19 Closure,Fully Locked
Calvert Vaux-Handball-01,af,B,2020-04-05 17:47:00,40.587453301159854,-73.9908622464118,COVID-19 Closure,Temporary Fencing
Calvert Vaux-Handball-02,af,B,2020-04-05 17:47:00,40.587388847502794,-73.99099740162463,COVID-19 Closure,Temporary Fencing
Seth Low Plgd-Handball-04,af,B,2020-04-05 18:11:00,40.60757088191432,-73.98601221457726,COVID-19 Closure,Blocked with Barricade
Seth Low Plgd-Handball-01,af,B,2020-04-05 18:11:00,40.607640135176155,-73.98614975465199,COVID-19 Closure,Blocked with Barricade
Seth Low Plgd-Handball-03,af,B,2020-04-05 18:11:00,40.60765758116212,-73.98599669882121,COVID-19 Closure,Blocked with Barricade
Handball-06,af,B,2020-04-07 12:16:00,40.61276236993942,-74.03041257516642,COVID-19 Closure,Fully Locked
Handball-03,af,B,2020-04-07 12:16:00,40.61287706369465,-74.03035686948871,COVID-19 Closure,Fully Locked
Dyker 14th Ave-Handball-16,af,B,2020-04-09 16:17:00,40.6126994410114,-74.0133300772572,COVID-19 Closure,Fully Locked
Coffey Park-Handball-01,af,B,2020-04-06 14:07:00,40.677136997442226,-74.00923868729876,COVID-19 Closure,Fully Locked
Coffey Park-Handball-03,af,B,2020-04-06 14:07:00,40.67705505929243,-74.00936290006617,COVID-19 Closure,Fully Locked
St Mary's Playground East-Handball-01,af,X,2020-04-08 12:00:00,40.81058576905047,-73.91034136037155,COVID-19 Closure,Temporary Fencing
St Mary's Playground East-Handball-02,af,X,2020-04-08 12:00:00,40.81054434604694,-73.91026601106189,COVID-19 Closure,Temporary Fencing
Carter Plgd-Handball-10,af,X,2020-04-07 11:09:00,40.836602775857884,-73.89485657378289,COVID-19 Closure,Temporary Fencing
Carter Plgd-Handball-12,af,X,2020-04-07 11:09:00,40.836546962406615,-73.89479386946209,COVID-19 Closure,Temporary Fencing
Claremont Park-Handball-04,af,X,2020-04-16 09:41:00,40.838138686844715,-73.90788384621084,COVID-19 Closure,Blocked with Barricade
Claremont Park-Handball-01,af,X,2020-04-16 09:42:00,40.83818283631025,-73.90799942515994,COVID-19 Closure,Blocked with Barricade
Claremont Park-Handball-03,af,X,2020-04-16 09:42:00,40.838064180819835,-73.90811340221859,COVID-19 Closure,Blocked with Barricade
Handball-02,af,X,2020-04-07 11:09:00,40.838608031736044,-73.89903755341938,COVID-19 Closure,Temporary Fencing
Handball-02,af,B,2020-04-06 15:16:00,40.65904721740447,-73.88643884805491,COVID-19 Closure,Partially Locked
Handball-04,af,B,2020-04-06 15:16:00,40.65891050290677,-73.88644438661515,COVID-19 Closure,Partially Locked
Handball-01,af,B,2020-04-06 15:16:00,40.65901155480611,-73.88652065482528,COVID-19 Closure,Partially Locked
Tremont Plgd-Handball-03,af,X,2020-04-07 12:01:00,40.8447336555803,-73.89426642316884,COVID-19 Closure,Fully Locked
Tremont Plgd-Handball-02,af,X,2020-04-07 12:01:00,40.84472014882536,-73.89444902455263,COVID-19 Closure,Fully Locked
Brower Park-Handball-01,af,B,2020-04-05 19:02:00,40.67421857220507,-73.94344951299654,COVID-19 Closure,Fully Locked
Handball-02,af,B,2020-04-05 21:34:00,40.682671373152715,-73.93056345519437,COVID-19 Closure,Fully Locked
Handball-01,af,B,2020-04-05 21:34:00,40.682689321546455,-73.93040257517492,COVID-19 Closure,Fully Locked
Handball-05,af,X,2020-04-17 12:57:00,40.88171366421369,-73.90025421774911,COVID-19 Closure,Temporary Fencing
Handball-03,af,X,2020-04-17 12:57:00,40.88176952296271,-73.90009815507506,COVID-19 Closure,Temporary Fencing
Henry Hudson Playground (South)-Handball-01,af,X,2020-04-17 12:36:00,40.88127930825927,-73.92099585952224,COVID-19 Closure,Temporary Fencing
