name,type,borough,editdate,latitude,longitude,status,closuretype
Tennis-10,af,M,2020-04-08 13:26:00,40.84875302918784,-73.94620023537342,COVID-19 Closure,Fully Locked
Tennis-01,af,R,2020-04-07 15:04:00,40.51944588421366,-74.18679306403938,COVID-19 Closure,Fully Locked
Tennis-03,af,X,2020-04-08 12:32:00,40.811125936036724,-73.91274359512585,COVID-19 Closure,Fully Locked
Tennis-05,af,Q,2020-04-06 18:27:00,40.7755123343132,-73.9242431644248,COVID-19 Closure,Fully Locked
Tennis-03,af,Q,2020-04-06 18:27:00,40.77513492366649,-73.92413564813795,COVID-19 Closure,Fully Locked
Tennis-11,af,Q,2020-04-06 18:27:00,40.77567524119005,-73.92473808330627,COVID-19 Closure,Fully Locked
Tennis-05,af,Q,2020-04-06 18:27:00,40.747705358734436,-73.8098355210532,COVID-19 Closure,Fully Locked
Tennis-01,af,Q,2020-04-06 18:27:00,40.74799765995602,-73.81013442906857,COVID-19 Closure,Fully Locked
Tennis-09,af,Q,2020-04-06 18:27:00,40.747471548805756,-73.8095848273357,COVID-19 Closure,Fully Locked
Tennis-11,af,Q,2020-04-06 18:27:00,40.74762840087028,-73.80932489105264,COVID-19 Closure,Fully Locked
Tennis-07,af,Q,2020-04-06 18:27:00,40.74786236729661,-73.80957208460104,COVID-19 Closure,Fully Locked
Tennis-04,af,Q,2020-04-06 18:27:00,40.74822766830561,-73.80973112962084,COVID-19 Closure,Fully Locked
Tennis-07,af,Q,2020-04-06 18:27:00,40.77201304955533,-73.76891246115053,COVID-19 Closure,Blocked with Barricade
Tennis-16,af,Q,2020-04-06 18:27:00,40.73952871244344,-73.73499911310773,COVID-19 Closure,Fully Locked
Tennis-13,af,Q,2020-04-06 18:27:00,40.73940647238667,-73.73556633684134,COVID-19 Closure,Fully Locked
Tennis-16,af,X,2020-04-15 10:25:00,40.83953133312821,-73.89535168119316,COVID-19 Closure,Fully Locked
Tennis-01,af,B,2020-04-05 17:13:00,40.578500831538314,-73.99480941204817,COVID-19 Closure,Fully Locked
Tennis-11,af,Q,2020-04-06 18:27:00,40.739322932181004,-73.73595695726145,COVID-19 Closure,Fully Locked
Tennis-10,af,Q,2020-04-06 18:27:00,40.73927280367376,-73.73618969311806,COVID-19 Closure,Fully Locked
Tennis-08,af,Q,2020-04-06 18:27:00,40.739203321712345,-73.73651014473974,COVID-19 Closure,Fully Locked
Tennis-30,af,M,2020-04-07 17:53:00,40.79032330034017,-73.96234306051059,COVID-19 Closure,Fully Locked
Parade Ground-Soccer-03,af,X,2020-04-22 10:07:00,40.89580724371255,-73.89499595281079,Active,N/A
Parade Ground-Soccer-05,af,X,2020-04-22 10:07:00,40.89586323640657,-73.89414305747941,Active,N/A
Soccer-03,af,X,2020-04-20 12:22:00,40.81012301813259,-73.83728413567252,Active,N/A
Soccer-07,af,X,2020-04-20 12:23:00,40.81012315460055,-73.83832356886491,Active,N/A
Soccer-05,af,X,2020-04-20 12:23:00,40.80872530109042,-73.83702657510571,Active,N/A
Soccer-02,af,X,2020-04-20 12:22:00,40.81087276763351,-73.8385381889822,Active,N/A
Soccer-02,af,X,2020-04-15 14:33:00,40.83322169509101,-73.92450443412119,COVID-19 Closure,Temporary Fencing
Parade Ground-Soccer-06,af,X,2020-04-22 10:07:00,40.894858944886174,-73.8940347589364,Active,N/A
Parade Ground-Soccer-02,af,X,2020-04-22 10:06:00,40.894663452949814,-73.89569616695486,Active,N/A
Soccer-03,af,Q,2020-04-10 14:59:00,40.73822444956872,-73.7646798556204,Active,N/A
Soccer-06,af,Q,2020-04-10 14:59:00,40.738350038245,-73.76558683947258,Active,N/A
Soccer-02,af,Q,2020-04-10 14:59:00,40.789320718134974,-73.79045284422139,Active,N/A
Soccer-01,af,Q,2020-04-10 14:59:00,40.74562329856562,-73.81711588701684,Active,N/A
Soccer-04,af,Q,2020-04-10 14:59:00,40.75009762798716,-73.8386074621099,Active,N/A
Soccer-06,af,Q,2020-04-10 14:59:00,40.74735782298036,-73.83829515422919,Active,N/A
Soccer-02 Grand Street,af,M,2020-04-09 10:55:00,40.712263316602595,-73.97681848223053,Active,N/A
Soccer-01 East 6th Street,af,M,2020-04-09 10:55:00,40.721783656925346,-73.97329778846243,Active,N/A
Dyckman-Soccer-01,af,M,2020-04-09 10:55:00,40.87584475312784,-73.92832725810568,Active,N/A
Soccer-05,af,Q,2020-04-10 14:59:00,40.74914443283312,-73.83660567980873,Active,N/A
Soccer-02,af,Q,2020-04-10 14:59:00,40.747284965374455,-73.84011561824241,Active,N/A
Sunken Garden Fields-Soccer-90,af,M,2020-04-09 10:55:00,40.785840592965506,-73.93103063067853,Active,N/A
Central Fields-Soccer-52,af,M,2020-04-09 10:55:00,40.787659659730785,-73.92692991347404,Active,N/A
Central Fields-Soccer-51,af,M,2020-04-09 10:55:00,40.78833193911167,-73.92643473625535,Active,N/A
Soccer-10,af,M,2020-04-09 10:55:00,40.79433675570108,-73.92442822892745,Active,N/A
Sunken Meadow Fields-Soccer-32,af,M,2020-04-09 10:55:00,40.794079950440405,-73.91653418905953,Active,N/A
Sunken Meadow Fields-Soccer-37,af,M,2020-04-09 10:55:00,40.79482648666347,-73.9178870762858,Active,N/A
Sunken Meadow Fields-Soccer-44,af,M,2020-04-09 10:55:00,40.796016313683204,-73.91627804554417,Active,N/A
Hell Gate Fields-Soccer-62,af,M,2020-04-09 10:55:00,40.78364338732818,-73.92463543038808,Active,N/A
Hell Gate Fields-Soccer-60,af,M,2020-04-09 10:55:00,40.78517944105457,-73.92580440562652,Active,N/A
Wards Meadow Fields-Soccer-70,af,M,2020-04-09 10:55:00,40.78388824273582,-73.9282547657932,Active,N/A
Wards Meadow Fields-Soccer-73,af,M,2020-04-09 10:55:00,40.78191585630746,-73.9282806069665,Active,N/A
Wards Meadow Fields-Soccer-71,af,M,2020-04-09 10:55:00,40.78338634423598,-73.93032144202867,Active,N/A
East River Fields-Soccer-80,af,M,2020-04-09 10:55:00,40.783403222433364,-73.93217558584544,Active,N/A
East River Fields-Soccer-83,af,M,2020-04-09 10:55:00,40.78465242101302,-73.93464829582024,Active,N/A
East River Fields-Soccer-85,af,M,2020-04-09 10:55:00,40.78485872101059,-73.93344631848822,Active,N/A
Soccer-09,af,Q,2020-04-10 14:59:00,40.7498736179636,-73.83383438398572,Active,N/A
Gerritsen Complex-Soccer-02,af,B,2020-04-06 10:12:00,40.594742789598754,-73.92523634688777,COVID-19 Closure,Partially Locked
Volleyball-07,af,Q,2020-05-11 15:44:00,40.74234366315836,-73.8493881374243,COVID-19 Closure,Temporary Fencing
Volleyball-04,af,Q,2020-05-11 15:44:00,40.74253756567193,-73.84949135009097,COVID-19 Closure,Temporary Fencing
230 St-Soccer-01,af,Q,2020-04-10 14:59:00,40.65503098168107,-73.75406854506393,Active,N/A
Sunken Garden Fields-Soccer-91,af,M,2020-04-09 10:55:00,40.78643566506955,-73.93086865573362,Active,N/A
Soccer-07,af,Q,2020-04-10 14:59:00,40.74658340877644,-73.84167605132359,Active,N/A
Soccer-01,af,Q,2020-04-10 14:59:00,40.74854753793665,-73.84090760327112,Active,N/A
Volleyball-09,af,Q,2020-05-11 15:44:00,40.74244046266453,-73.84907507784774,COVID-19 Closure,Temporary Fencing
Volleyball-02,af,Q,2020-05-11 15:44:00,40.742635495559384,-73.84917895188083,COVID-19 Closure,Temporary Fencing
Soccer-03 Houston St & FDR,af,M,2020-04-09 10:55:00,40.718859313969865,-73.97397317181158,Active,N/A
Soccer-01,af,X,2020-04-20 12:23:00,40.815177043501976,-73.83841935012948,Active,N/A
Soccer-01,af,Q,2020-04-10 14:59:00,40.70124739046688,-73.85251984217182,Active,N/A
Soccer-08,af,Q,2020-04-10 14:59:00,40.75054710461552,-73.83398266606288,Active,N/A
Soccer-03,af,B,2020-04-08 14:38:00,40.60679337034344,-73.93470714920952,Active,N/A
Soccer-05,af,B,2020-04-08 14:38:00,40.60662423848425,-73.93625149361363,Active,N/A
Soccer-11,af,B,2020-04-08 14:38:00,40.60592565689343,-73.93156984834516,Active,N/A
Soccer-08,af,B,2020-04-08 14:38:00,40.60711200147428,-73.93287798893553,Active,N/A
Soccer-06,af,B,2020-04-08 14:38:00,40.60761849669617,-73.93331374242618,Active,N/A
Soccer-10,af,B,2020-04-10 14:59:00,40.650593495720265,-73.96693401929309,Active,Fully Locked
Soccer-07,af,B,2020-04-10 14:59:00,40.6498002338911,-73.96969536486759,Active,Fully Locked
Gerritsen Complex-Soccer-01,af,B,2020-04-06 10:12:00,40.59540854446273,-73.92586844011014,COVID-19 Closure,Partially Locked
P.O. Russel Timoshenko-Soccer-01,af,R,2020-04-10 14:59:00,40.57566507915491,-74.08190137483474,Active,N/A
74th St-Soccer-03,af,M,2020-04-09 10:55:00,40.78242311006924,-73.9871463831894,Active,N/A
Soccer-01,af,X,2020-04-15 14:33:00,40.83392057113453,-73.92411525544841,COVID-19 Closure,Temporary Fencing
Soccer-03,af,Q,2020-04-10 14:59:00,40.74959793355127,-73.83980164244224,Active,N/A
Roy Wilkins Park-Soccer-01,af,Q,2020-04-10 14:59:00,40.68833221249779,-73.77329921115692,Active,N/A
Bronx Shore Fields-Soccer-08,af,M,2020-04-09 10:55:00,40.800696980880794,-73.92204759272123,Active,N/A
Bronx Shore Fields-Soccer-06,af,M,2020-04-09 10:55:00,40.80164649553598,-73.9245119557705,Active,N/A
East River Fields-Soccer-82,af,M,2020-04-09 10:55:00,40.784072505172325,-73.93403751155769,Active,N/A
East River Fields-Soccer-81,af,M,2020-04-09 10:55:00,40.78376490034636,-73.93325405648181,Active,N/A
East River Fields-Soccer-84,af,M,2020-04-09 10:55:00,40.785469058664724,-73.93405901265916,Active,N/A
Wards Meadow Fields-Soccer-72,af,M,2020-04-09 10:55:00,40.78250145486607,-73.92888475801392,Active,N/A
Wards Meadow Fields-Soccer-74,af,M,2020-04-09 10:55:00,40.782246109496775,-73.92722293078118,Active,N/A
Wards Meadow Fields-Soccer-75,af,M,2020-04-09 10:55:00,40.7829173358285,-73.92820300569527,Active,N/A
Hell Gate Fields-Soccer-61,af,M,2020-04-09 10:55:00,40.784470345032055,-73.92501928995236,Active,N/A
Central Fields-Soccer-50,af,M,2020-04-09 10:55:00,40.78914183616855,-73.92617970214151,Active,N/A
Central Fields-Soccer-54,af,M,2020-04-09 10:55:00,40.786838251741344,-73.9268732851111,Active,N/A
Sunken Meadow Fields-Soccer-38,af,M,2020-04-09 10:55:00,40.79434291233292,-73.9175751017093,Active,N/A
Soccer-04,af,B,2020-04-08 14:38:00,40.60616520651874,-73.93578883474176,Active,N/A
Soccer-02,af,B,2020-04-08 14:38:00,40.60722086947651,-73.93562367013911,Active,N/A
Soccer-10,af,B,2020-04-08 14:38:00,40.606221688995,-73.9318910862407,Active,N/A
Soccer-07,af,B,2020-04-08 14:38:00,40.60742408655915,-73.93309667544077,Active,N/A
Soccer-01,af,B,2020-04-08 14:38:00,40.60728770706421,-73.93671203480369,Active,N/A
Soccer-01,af,B,2020-04-10 14:59:00,40.670996239618454,-74.00262205609599,Active,N/A
Sunken Meadow Fields-Soccer-45,af,M,2020-04-09 10:55:00,40.79700847671454,-73.91646607025872,Active,N/A
71st St South-Soccer-04,af,M,2020-04-09 10:55:00,40.78065389443694,-73.9882499850151,Active,N/A
Dyckman-Soccer-02,af,M,2020-04-09 10:55:00,40.87523528835143,-73.92893854371135,Active,N/A
Gaelic-Soccer-01,af,M,2020-04-09 10:55:00,40.873381952578576,-73.92276919898029,Active,N/A
Picnic-Football-01,af,Q,2020-03-27 15:33:00,40.74276944738731,-73.73993124131009,Active,N/A
Soccer-04,af,Q,2020-04-10 14:59:00,40.738020004348606,-73.76505069540617,Active,N/A
Soccer-05,af,Q,2020-04-10 14:59:00,40.73790914899711,-73.76543857985587,Active,N/A
Soccer-01,af,Q,2020-04-10 14:59:00,40.78973358514388,-73.78896424563537,Active,N/A
Parade Ground-Soccer-04,af,X,2020-04-22 10:06:00,40.894800651847476,-73.89488306664752,Active,N/A
Parade Ground-Soccer-01,af,X,2020-04-22 10:07:00,40.89574683756066,-73.89585839402454,Active,N/A
Gaelic-Football-01,af,X,2020-04-22 11:29:00,40.901048912684466,-73.87251568770405,COVID-19 Closure,Fully Locked
Soccer-06,af,X,2020-04-20 12:23:00,40.809338752358286,-73.83789085525152,Active,N/A
Soccer-02,af,X,2020-04-10 14:59:00,40.867408536360564,-73.87105584312769,Active,N/A
Soccer-09,af,B,2020-04-08 14:38:00,40.60673505182138,-73.93235926549474,Active,N/A
Soccer-11,af,B,2020-04-10 14:59:00,40.650958985042216,-73.96599745638902,Active,Fully Locked
95th St Fields-Soccer-02,af,B,2020-04-10 14:59:00,40.613414582550966,-74.03798975671819,Active,N/A
Soccer-04,af,X,2020-04-20 12:23:00,40.80949409545831,-73.83709460274011,Active,N/A
Stadium-Soccer-08,af,X,2020-04-22 10:05:00,40.88820163146739,-73.89748440825917,Active,N/A
Hockey-01,af,R,2020-04-07 15:04:00,40.519044768051884,-74.18739349111745,COVID-19 Closure,Fully Locked
Hockey-01,af,Q,2020-03-27 15:33:00,40.67016150919901,-73.78680870011371,Active,N/A
Dyckman-Hockey-01,af,M,2020-04-08 14:18:00,40.874179197426656,-73.92931327467925,COVID-19 Closure,N/A
Hockey-01,af,Q,2020-03-27 15:33:00,40.71985843810171,-73.88339213412794,Active,N/A
Hockey-01,af,M,2020-04-07 12:31:00,40.77357287298425,-73.9444119987479,COVID-19 Closure,N/A
Hockey-01,af,X,2020-04-22 12:19:00,40.870038402927634,-73.79125575274004,COVID-19 Closure,Fully Locked
Hockey-01,af,Q,2020-04-01 08:56:00,40.79004704140353,-73.78510431484112,Active,N/A
Handball-03,af,Q,2020-04-04 16:36:00,40.738722432248075,-73.73793035895373,COVID-19 Closure,Fully Locked
Handball-02,af,X,2020-04-07 15:58:00,40.8623242365333,-73.90428280683196,COVID-19 Closure,Fully Locked
Handball-03,af,X,2020-04-07 15:58:00,40.86223399475224,-73.90436203131958,COVID-19 Closure,Fully Locked
Handball-05,af,X,2020-04-07 15:58:00,40.86195590728824,-73.90460697039669,COVID-19 Closure,Fully Locked
Handball-03,af,B,2020-04-05 17:11:00,40.578075831393434,-73.99609393792718,COVID-19 Closure,Fully Locked
Handball-02,af,B,2020-04-05 17:11:00,40.57805929497562,-73.99625889517606,COVID-19 Closure,Fully Locked
Handball-01,af,B,2020-04-05 17:11:00,40.57804316913033,-73.99641766098785,COVID-19 Closure,Fully Locked
Handball-01,af,Q,2020-04-05 22:46:00,40.58636488713185,-73.80259158428295,COVID-19 Closure,Blocked with Barricade
Handball-16,af,Q,2020-04-05 22:46:00,40.585899519848645,-73.80751087670828,COVID-19 Closure,Blocked with Barricade
Handball-07,af,Q,2020-04-05 22:46:00,40.58623149699631,-73.80339182313102,COVID-19 Closure,Blocked with Barricade
Handball-10,af,Q,2020-04-05 22:46:00,40.58608004078882,-73.80659298588027,COVID-19 Closure,Blocked with Barricade
Handball-12,af,Q,2020-04-05 22:46:00,40.586090632403774,-73.80642057893168,COVID-19 Closure,Blocked with Barricade
Handball-17,af,X,2020-04-06 13:21:00,40.86930401775163,-73.79197713948541,COVID-19 Closure,Fully Locked
95th St Fields-Handball-03,af,B,2020-04-09 16:16:00,40.613290872311616,-74.03755678494085,COVID-19 Closure,Fully Locked
Handball-02,af,M,2020-04-08 13:28:00,40.837280463866634,-73.94880948660936,COVID-19 Closure,Fully Locked
Handball-03,af,M,2020-04-08 13:28:00,40.837334357635676,-73.94878317013847,COVID-19 Closure,Fully Locked
Handball-09,af,M,2020-04-08 13:28:00,40.8378029334237,-73.94868732519188,COVID-19 Closure,Fully Locked
Handball-08,af,M,2020-04-08 13:28:00,40.83773712396122,-73.94870689368348,COVID-19 Closure,Fully Locked
Handball-04,af,M,2020-04-08 13:28:00,40.83748335099278,-73.94878113915583,COVID-19 Closure,Fully Locked
Handball-09,af,Q,2020-04-05 12:30:00,40.700841945073364,-73.85293798961358,COVID-19 Closure,Temporary Fencing
Handball-16,af,Q,2020-04-05 12:30:00,40.70079668050155,-73.85334514349012,COVID-19 Closure,Temporary Fencing
Handball-06,af,Q,2020-04-05 12:30:00,40.70100929534689,-73.85318089716006,COVID-19 Closure,Temporary Fencing
Handball-08,af,Q,2020-04-05 12:30:00,40.700945864644666,-73.8530191899148,COVID-19 Closure,Temporary Fencing
Handball-05,af,Q,2020-04-05 12:30:00,40.700971418029226,-73.85326371430816,COVID-19 Closure,Temporary Fencing
Handball-04,af,Q,2020-04-05 10:33:00,40.740804882099255,-73.84845078381082,COVID-19 Closure,Temporary Fencing
Handball-06,af,B,2020-04-07 11:00:00,40.60811410882717,-73.93622744052831,COVID-19 Closure,Temporary Fencing
Handball-03,af,B,2020-04-07 11:00:00,40.608163986124886,-73.93642066819238,COVID-19 Closure,Temporary Fencing
Handball-05,af,B,2020-04-07 11:00:00,40.60822026584758,-73.93634126580649,COVID-19 Closure,Temporary Fencing
Handball-14,af,B,2020-04-05 17:14:00,40.57914474270514,-73.99214330503318,COVID-19 Closure,Fully Locked
Handball-12,af,B,2020-04-05 17:14:00,40.57921145633005,-73.99244829943895,COVID-19 Closure,Fully Locked
Handball-11,af,B,2020-04-05 17:14:00,40.579244833119546,-73.99260252384117,COVID-19 Closure,Fully Locked
Handball-10,af,B,2020-04-05 17:14:00,40.57927853429771,-73.99275745417336,COVID-19 Closure,Fully Locked
Handball-09,af,B,2020-04-05 17:14:00,40.579311385483386,-73.99291160405859,COVID-19 Closure,Fully Locked
Handball-08,af,B,2020-04-05 17:11:00,40.57800867954162,-73.99591919356769,COVID-19 Closure,Fully Locked
Handball-07,af,B,2020-04-05 17:11:00,40.577991379019046,-73.99607926258426,COVID-19 Closure,Fully Locked
Handball-06,af,B,2020-04-05 17:11:00,40.5779749150193,-73.99624407057512,COVID-19 Closure,Fully Locked
Handball-05,af,B,2020-04-05 17:11:00,40.57795872198396,-73.99640182095942,COVID-19 Closure,Fully Locked
Handball-04,af,B,2020-04-05 17:11:00,40.578092582968644,-73.99593363064497,COVID-19 Closure,Fully Locked
Handball-13,af,B,2020-04-05 17:14:00,40.579178484367795,-73.99229647556524,COVID-19 Closure,Fully Locked
Dyker Bay 8-Handball-13,af,B,2020-04-06 17:50:00,40.606848659792206,-74.01691252162287,COVID-19 Closure,Partially Locked
Dyker Bay 8-Handball-12,af,B,2020-04-06 17:50:00,40.60717531621862,-74.01716200745254,COVID-19 Closure,Partially Locked
Dyker Bay 8-Handball-10,af,B,2020-04-06 17:50:00,40.607053141472186,-74.01728868330828,COVID-19 Closure,Partially Locked
Dyker Bay 8-Handball-05,af,B,2020-04-06 17:50:00,40.60697489352591,-74.01699642744825,COVID-19 Closure,Partially Locked
Dyker Bay 8-Handball-09,af,B,2020-04-06 17:50:00,40.60712577678864,-74.0170417545163,COVID-19 Closure,Partially Locked
Dyker Bay 8-Handball-08,af,B,2020-04-06 17:50:00,40.60706055633754,-74.01710958738316,COVID-19 Closure,Partially Locked
Handball-04,af,B,2020-04-06 13:56:00,40.67276044502489,-74.00803845170728,COVID-19 Closure,Temporary Fencing
Handball-02,af,B,2020-04-06 13:56:00,40.67280015765353,-74.00818279832798,COVID-19 Closure,Temporary Fencing
Handball-01,af,Q,2020-04-05 12:45:00,40.68400806418993,-73.88848284996006,COVID-19 Closure,Temporary Fencing
Handball-08,af,X,2020-04-16 09:36:00,40.84114316658179,-73.90581727649338,COVID-19 Closure,Blocked with Barricade
Handball-07,af,X,2020-04-16 09:36:00,40.84128221745254,-73.90575188533417,COVID-19 Closure,Blocked with Barricade
Handball-05,af,B,2020-04-05 19:27:00,40.66661210469052,-73.92727402821919,COVID-19 Closure,Temporary Fencing
Handball-07,af,B,2020-04-05 19:27:00,40.66646995938347,-73.92728754589031,COVID-19 Closure,Temporary Fencing
Handball-06,af,B,2020-04-05 19:27:00,40.66654101024774,-73.92728093396731,COVID-19 Closure,Temporary Fencing
Handball-09,af,B,2020-04-05 19:27:00,40.666272368332045,-73.92714523820516,COVID-19 Closure,Temporary Fencing
Handball-10,af,B,2020-04-05 19:27:00,40.666201227224455,-73.9271512545412,COVID-19 Closure,Temporary Fencing
Handball-02,af,B,2020-04-05 19:27:00,40.66653252198049,-73.9271204098827,COVID-19 Closure,Temporary Fencing
Handball-11,af,B,2020-04-05 20:19:00,40.71975497222879,-73.9518635884353,COVID-19 Closure,Blocked with Barricade
Handball-06,af,B,2020-04-05 20:19:00,40.72004023277994,-73.95194185042476,COVID-19 Closure,Blocked with Barricade
Handball-03,af,B,2020-04-05 20:19:00,40.720025323761426,-73.95210004161366,COVID-19 Closure,Blocked with Barricade
Handball-04,af,B,2020-04-05 20:19:00,40.72017954056156,-73.95193406242664,COVID-19 Closure,Blocked with Barricade
Handball-01,af,B,2020-04-05 20:19:00,40.72016470606108,-73.95209039023797,COVID-19 Closure,Blocked with Barricade
Handball-02,af,X,2020-04-21 12:17:00,40.851936244911215,-73.86931466289202,COVID-19 Closure,Temporary Fencing
Handball-01,af,X,2020-04-21 12:17:00,40.85190775510807,-73.86940529187493,COVID-19 Closure,Temporary Fencing
Handball-01,af,X,2020-04-22 10:13:00,40.88848407821924,-73.898183074816,COVID-19 Closure,Temporary Fencing
Handball-09,af,X,2020-04-22 10:11:00,40.88783421936603,-73.89849082884301,COVID-19 Closure,Temporary Fencing
Handball-04,af,X,2020-04-22 10:12:00,40.888279310952136,-73.89828605582323,COVID-19 Closure,Temporary Fencing
Handball-02,af,X,2020-04-22 10:13:00,40.8884132833627,-73.89821871583287,COVID-19 Closure,Temporary Fencing
Handball-04,af,X,2020-04-21 12:17:00,40.85177492243535,-73.869304342388,COVID-19 Closure,Temporary Fencing
Handball-03,af,X,2020-04-21 12:17:00,40.851799861993825,-73.86942176929679,COVID-19 Closure,Temporary Fencing
Handball-08,af,X,2020-04-22 10:12:00,40.88790718544265,-73.89845381724999,COVID-19 Closure,Temporary Fencing
Handball-06,af,X,2020-04-22 10:12:00,40.88814675380787,-73.89832161641675,COVID-19 Closure,Temporary Fencing
Handball-05,af,X,2020-04-22 10:12:00,40.888212619328726,-73.89831978115342,COVID-19 Closure,Temporary Fencing
Handball-03,af,X,2020-04-22 10:13:00,40.88834623576921,-73.8982523058628,COVID-19 Closure,Temporary Fencing
Handball-07,af,X,2020-04-22 10:12:00,40.887966941834705,-73.89842346434914,COVID-19 Closure,Temporary Fencing
Handball-08,af,B,2020-04-05 20:19:00,40.71974053859249,-73.95201872217832,COVID-19 Closure,Blocked with Barricade
Handball-02,af,B,2020-04-05 20:19:00,40.72009489673783,-73.9520787074185,COVID-19 Closure,Blocked with Barricade
Handball-05,af,B,2020-04-05 20:19:00,40.7201097314027,-73.95192237976815,COVID-19 Closure,Blocked with Barricade
Handball-12,af,B,2020-04-05 20:19:00,40.71968545902839,-73.95188263771071,COVID-19 Closure,Blocked with Barricade
